2025-05-08 12:24:58,564 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,568 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-08 12:24:58,568 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,569 - kafka.consumer.subscription_state - INFO - Updating subscribed topics to: ('sensor-data',)
2025-05-08 12:24:58,569 - sensor-consumer - INFO - Successfully connected to Kafka consumer
2025-05-08 12:24:58,570 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,574 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-08 12:24:58,574 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,575 - sensor-consumer - INFO - Successfully connected to Kafka DLQ producer
2025-05-08 12:24:58,575 - sensor-consumer - INFO - Starting to listen for records from 'sensor-data' topic...
2025-05-08 12:24:58,578 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,678 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,678 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-08 12:24:58,783 - kafka.cluster - INFO - Coordinator for group/sensor-processing-group is BrokerMetadata(nodeId='coordinator-1001', host='localhost', port=9092, rack=None)
2025-05-08 12:24:58,784 - kafka.coordinator - INFO - Discovered coordinator coordinator-1001 for group sensor-processing-group
2025-05-08 12:24:58,784 - kafka.coordinator - INFO - Starting new heartbeat thread
2025-05-08 12:24:58,784 - kafka.coordinator.consumer - INFO - Revoking previously assigned partitions set() for group sensor-processing-group
2025-05-08 12:24:58,784 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=coordinator-1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,888 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=coordinator-1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,992 - kafka.coordinator - INFO - (Re-)joining group sensor-processing-group
2025-05-08 12:24:58,994 - kafka.coordinator - INFO - (Re-)joining group sensor-processing-group
2025-05-08 12:24:58,998 - kafka.coordinator - INFO - Elected group leader -- performing partition assignments using range
2025-05-08 12:24:59,002 - kafka.coordinator - INFO - Successfully joined group sensor-processing-group with generation 1
2025-05-08 12:24:59,002 - kafka.consumer.subscription_state - INFO - Updated partition assignment: [TopicPartition(topic='sensor-data', partition=0)]
2025-05-08 12:24:59,002 - kafka.coordinator.consumer - INFO - Setting newly assigned partitions {TopicPartition(topic='sensor-data', partition=0)} for group sensor-processing-group
2025-05-08 12:24:59,005 - kafka.consumer.fetcher - INFO - Resetting offset for partition TopicPartition(topic='sensor-data', partition=0) to offset 0.
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-08 12:25:28,959 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 31.39, 'humidity': 67.07, 'timestamp': 1746681928.954284, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:28.958988'}
2025-05-08 12:25:29,822 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 29.72, 'humidity': 57.04, 'timestamp': 1746681929.819089, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:29.822676'}
2025-05-08 12:25:29,961 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 27.88, 'humidity': 57.55, 'timestamp': 1746681929.957233, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:29.961483'}
2025-05-08 12:25:30,549 - sensor-consumer - INFO - Processing record from sensor 9: temperature=34.64, humidity=58.35, status=normal
2025-05-08 12:25:30,925 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 21.11, 'humidity': 69.89, 'timestamp': 1746681930.827094, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:30.925351'}
2025-05-08 12:25:30,971 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 20.03, 'humidity': 69.81, 'timestamp': 1746681930.959929, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:30.971478'}
2025-05-08 12:25:32,009 - sensor-consumer - WARNING - Sent error record to DLQ: {'timestamp': '2025-05-08T12:25:31.104586', 'temperature': 19.9, 'humidity': 46.2, 'status': 'warning', '_error_type': 'missing_field:sensor_id', '_validation_errors': ['Missing required field: sensor_id'], '_error_timestamp': '2025-05-08T12:25:32.009538'}
2025-05-08 12:25:32,012 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 23.61, 'humidity': 51.85, 'timestamp': 1746681931.8389068, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:32.012741'}
2025-05-08 12:25:32,013 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 32.38, 'humidity': 54.3, 'timestamp': 1746681931.9679518, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:32.013382'}
2025-05-08 12:25:32,433 - sensor-consumer - INFO - Processing record from sensor 8: temperature=33.04, humidity=43.3, status=critical
2025-05-08 12:25:32,433 - sensor-consumer - INFO - Processed 20 valid records, 170 error records
2025-05-08 12:25:32,843 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 32.62, 'humidity': 56.64, 'timestamp': 1746681932.839564, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:32.843746'}
2025-05-08 12:25:32,978 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 22.82, 'humidity': 51.24, 'timestamp': 1746681932.972895, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:32.977725'}
2025-05-08 12:25:33,845 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 30.81, 'humidity': 66.43, 'timestamp': 1746681933.8409832, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:33.845397'}
2025-05-08 12:25:33,851 - sensor-consumer - INFO - Processing record from sensor 1: temperature=28.06, humidity=54.17, status=critical
2025-05-08 12:25:33,976 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 21.17, 'humidity': 51.8, 'timestamp': 1746681933.973415, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:33.976019'}
2025-05-08 12:25:34,852 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 21.57, 'humidity': 59.67, 'timestamp': 1746681934.841485, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:34.852574'}
2025-05-08 12:25:34,979 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 22.36, 'humidity': 36.87, 'timestamp': 1746681934.976249, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:34.979045'}
2025-05-08 12:25:35,563 - sensor-consumer - INFO - Processing record from sensor 7: temperature=26.07, humidity=30.84, status=normal
2025-05-08 12:25:35,853 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 31.84, 'humidity': 45.99, 'timestamp': 1746681935.847521, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:35.853788'}
2025-05-08 12:25:35,982 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 20.89, 'humidity': 53.12, 'timestamp': 1746681935.978187, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:35.982064'}
2025-05-08 12:25:36,857 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 34.0, 'humidity': 40.9, 'timestamp': 1746681936.853899, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:36.857269'}
2025-05-08 12:25:36,960 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': None, 'timestamp': '2025-05-08T12:25:36.955532', 'temperature': 29.95, 'humidity': 45.26, 'status': 'warning', '_error_type': 'null_value:sensor_id', '_validation_errors': ['Invalid sensor ID'], '_error_timestamp': '2025-05-08T12:25:36.959916'}
2025-05-08 12:25:36,987 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 24.59, 'humidity': 47.01, 'timestamp': 1746681936.981791, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:36.987052'}
2025-05-08 12:25:37,861 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 30.88, 'humidity': 45.81, 'timestamp': 1746681937.8564758, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:37.861298'}
2025-05-08 12:25:37,987 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 33.41, 'humidity': 40.97, 'timestamp': 1746681937.984513, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:37.987763'}
2025-05-08 12:25:38,108 - sensor-consumer - INFO - Processing record from sensor 9: temperature=31.42, humidity=44.56, status=critical
2025-05-08 12:25:38,866 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 20.04, 'humidity': 33.8, 'timestamp': 1746681938.86079, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:38.866581'}
2025-05-08 12:25:38,991 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 26.24, 'humidity': 66.96, 'timestamp': 1746681938.987353, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:38.991620'}
2025-05-08 12:25:39,868 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 33.88, 'humidity': 68.03, 'timestamp': 1746681939.861333, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:39.867879'}
2025-05-08 12:25:39,994 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 33.44, 'humidity': 43.53, 'timestamp': 1746681939.990295, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:39.994235'}
2025-05-08 12:25:40,079 - sensor-consumer - INFO - Processing record from sensor 5: temperature=33.97, humidity=39.54, status=critical
2025-05-08 12:25:40,870 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 21.09, 'humidity': 54.38, 'timestamp': 1746681940.8647308, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:40.869706'}
2025-05-08 12:25:40,939 - sensor-consumer - INFO - Processing record from sensor 9: temperature=20.5, humidity=41.41, status=warning
2025-05-08 12:25:40,996 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 24.37, 'humidity': 37.24, 'timestamp': 1746681940.992757, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:40.995955'}
2025-05-08 12:25:41,873 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 22.94, 'humidity': 50.49, 'timestamp': 1746681941.869343, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:41.873621'}
2025-05-08 12:25:42,004 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 32.85, 'humidity': 30.55, 'timestamp': 1746681941.997994, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:42.004249'}
2025-05-08 12:25:42,826 - sensor-consumer - INFO - Processing record from sensor 10: temperature=27.74, humidity=60.63, status=warning
2025-05-08 12:25:42,875 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 31.56, 'humidity': 47.79, 'timestamp': 1746681942.8707252, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:42.875290'}
2025-05-08 12:25:43,002 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 34.12, 'humidity': 59.57, 'timestamp': 1746681942.9982588, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:43.002336'}
2025-05-08 12:25:43,882 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 24.48, 'humidity': 68.98, 'timestamp': 1746681943.8742242, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:43.882053'}
2025-05-08 12:25:44,006 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 28.5, 'humidity': 49.66, 'timestamp': 1746681944.003208, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:44.006599'}
2025-05-08 12:25:44,037 - sensor-consumer - INFO - Processing record from sensor 6: temperature=32.1, humidity=46.12, status=critical
2025-05-08 12:25:44,879 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 32.5, 'humidity': 46.04, 'timestamp': 1746681944.8744571, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:44.879346'}
2025-05-08 12:25:45,006 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 21.12, 'humidity': 61.14, 'timestamp': 1746681945.003928, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:45.006044'}
2025-05-08 12:25:45,531 - sensor-consumer - INFO - Processing record from sensor 7: temperature=31.09, humidity=30.61, status=warning
2025-05-08 12:25:45,882 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 20.85, 'humidity': 34.61, 'timestamp': 1746681945.878391, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:45.882776'}
2025-05-08 12:25:46,007 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 20.82, 'humidity': 44.27, 'timestamp': 1746681946.004446, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:46.007473'}
2025-05-08 12:25:46,095 - sensor-consumer - INFO - Processing record from sensor 9: temperature=31.6, humidity=82.46, status=warning
2025-05-08 12:25:46,907 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 23.26, 'humidity': 39.85, 'timestamp': 1746681946.883713, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:46.906125'}
2025-05-08 12:25:47,094 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 27.47, 'humidity': 44.77, 'timestamp': 1746681947.009941, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:47.093705'}
2025-05-08 12:25:47,892 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 29.73, 'humidity': 34.62, 'timestamp': 1746681947.884593, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:47.892710'}
2025-05-08 12:25:47,956 - sensor-consumer - INFO - Processing record from sensor 7: temperature=25.3, humidity=65.62, status=critical
2025-05-08 12:25:47,956 - sensor-consumer - INFO - Processed 30 valid records, 202 error records
2025-05-08 12:25:48,022 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 33.82, 'humidity': 61.88, 'timestamp': 1746681948.0184379, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:48.022494'}
2025-05-08 12:25:48,894 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 25.8, 'humidity': 50.13, 'timestamp': 1746681948.88655, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:48.894248'}
2025-05-08 12:25:49,029 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 33.4, 'humidity': 58.06, 'timestamp': 1746681949.021051, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:49.029298'}
2025-05-08 12:25:49,168 - sensor-consumer - INFO - Processing record from sensor 1: temperature=34.91, humidity=34.9, status=critical
2025-05-08 12:25:49,897 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 25.52, 'humidity': 63.02, 'timestamp': 1746681949.890399, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:49.897805'}
2025-05-08 12:25:50,027 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 20.02, 'humidity': 65.62, 'timestamp': 1746681950.022627, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:50.027654'}
2025-05-08 12:25:50,113 - sensor-consumer - INFO - Processing record from sensor 10: temperature=18.07, humidity=56.39, status=critical
2025-05-08 12:25:50,896 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 28.0, 'humidity': 66.36, 'timestamp': 1746681950.892102, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:50.896365'}
2025-05-08 12:25:51,032 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 25.35, 'humidity': 69.11, 'timestamp': 1746681951.025293, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:51.032123'}
2025-05-08 12:25:51,320 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 8, 'timestamp': '2025-05-08T12:25:51.316662', 'temperature': 150, 'humidity': 55.82, 'status': 'normal', '_error_type': 'out_of_range:temperature', '_validation_errors': ['Invalid temperature'], '_error_timestamp': '2025-05-08T12:25:51.320454'}
2025-05-08 12:25:51,898 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 29.59, 'humidity': 47.94, 'timestamp': 1746681951.8946629, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:51.898099'}
2025-05-08 12:25:52,029 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 30.94, 'humidity': 57.86, 'timestamp': 1746681952.026006, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:52.029758'}
2025-05-08 12:25:52,401 - sensor-consumer - INFO - Processing record from sensor 3: temperature=32.3, humidity=62.47, status=critical
2025-05-08 12:25:52,902 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 33.8, 'humidity': 52.91, 'timestamp': 1746681952.8973901, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:52.902388'}
2025-05-08 12:25:53,033 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 21.18, 'humidity': 39.88, 'timestamp': 1746681953.028804, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:53.033094'}
2025-05-08 12:25:53,978 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 20.34, 'humidity': 48.88, 'timestamp': 1746681953.9028301, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:53.978142'}
2025-05-08 12:25:54,046 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 23.69, 'humidity': 39.05, 'timestamp': 1746681954.030369, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:54.046538'}
2025-05-08 12:25:54,239 - sensor-consumer - INFO - Processing record from sensor 3: temperature=24.74, humidity=53.72, status=normal
2025-05-08 12:25:54,946 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 31.41, 'humidity': 56.0, 'timestamp': 1746681954.9428968, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:54.946451'}
2025-05-08 12:25:55,036 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 21.04, 'humidity': 30.03, 'timestamp': 1746681955.033066, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:55.036767'}
2025-05-08 12:25:55,342 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'timestamp': 'invalid-timestamp-format', 'temperature': 25.69, 'humidity': 56.71, 'status': 'critical', '_error_type': 'invalid_format:timestamp', '_validation_errors': ['Invalid timestamp'], '_error_timestamp': '2025-05-08T12:25:55.341898'}
2025-05-08 12:25:55,946 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 23.17, 'humidity': 66.93, 'timestamp': 1746681955.943439, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:55.946681'}
2025-05-08 12:25:55,985 - sensor-consumer - INFO - Processing record from sensor 2: temperature=26.53, humidity=82.56, status=normal
2025-05-08 12:25:56,038 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 20.94, 'humidity': 57.81, 'timestamp': 1746681956.035415, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:56.038430'}
2025-05-08 12:25:56,947 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 29.22, 'humidity': 45.98, 'timestamp': 1746681956.94368, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:56.947615'}
2025-05-08 12:25:57,041 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 28.34, 'humidity': 36.98, 'timestamp': 1746681957.0382102, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:57.041001'}
2025-05-08 12:25:57,148 - sensor-consumer - INFO - Processing record from sensor 9: temperature=28.16, humidity=66.93, status=critical
2025-05-08 12:25:58,026 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 28.37, 'humidity': 40.58, 'timestamp': 1746681957.945029, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:58.025607'}
2025-05-08 12:25:58,065 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 22.79, 'humidity': 54.28, 'timestamp': 1746681958.043278, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:58.062395'}
2025-05-08 12:25:58,953 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 25.49, 'humidity': 61.96, 'timestamp': 1746681958.947147, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:58.953260'}
2025-05-08 12:25:59,052 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 28.78, 'humidity': 43.72, 'timestamp': 1746681959.0469701, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:59.051907'}
2025-05-08 12:25:59,102 - sensor-consumer - INFO - Processing record from sensor 5: temperature=29.4, humidity=55.69, status=critical
2025-05-08 12:25:59,953 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 20.87, 'humidity': 64.92, 'timestamp': 1746681959.9483871, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:25:59.952898'}
2025-05-08 12:26:00,056 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 31.83, 'humidity': 54.84, 'timestamp': 1746681960.048845, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:26:00.055608'}
2025-05-08 12:26:00,589 - sensor-consumer - INFO - Processing record from sensor 3: temperature=20.7, humidity=73.74, status=warning
2025-05-08 12:26:00,953 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 29.96, 'humidity': 63.63, 'timestamp': 1746681960.948879, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:26:00.953456'}
2025-05-08 12:26:01,054 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 31.23, 'humidity': 31.15, 'timestamp': 1746681961.049172, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:26:01.054574'}
2025-05-08 12:26:01,958 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 23.22, 'humidity': 42.16, 'timestamp': 1746681961.953734, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:26:01.958140'}
2025-05-08 12:26:02,057 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 33.96, 'humidity': 31.69, 'timestamp': 1746681962.0547268, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:26:02.057807'}
2025-05-08 12:26:02,282 - sensor-consumer - INFO - Processing record from sensor 9: temperature=15.96, humidity=57.53, status=normal
2025-05-08 12:26:02,959 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 24.6, 'humidity': 42.91, 'timestamp': 1746681962.9554079, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:26:02.959217'}
2025-05-08 12:26:03,056 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 9, 'timestamp': '2025-05-08T12:26:03.053147', 'temperature': None, 'humidity': 45.12, 'status': 'critical', '_error_type': 'null_value:temperature', '_validation_errors': ['Invalid temperature'], '_error_timestamp': '2025-05-08T12:26:03.056441'}
