symbol,timestamp,price,volume,change_percent
NFLX,2025-05-08T17:21:07.616391,445.72,7285,0.64
AMZN,2025-05-08T17:21:07.620643,451.43,3270,-1.99
NFLX,2025-05-08T17:21:08.623489,76.02,9356,3.94
TSLA,2025-05-08T17:21:08.624048,250.23,4478,-1.24
TSLA,2025-05-08T17:21:09.628570,74.75,6041,-3.06
GOOG,2025-05-08T17:21:09.632086,66.43,5580,2.61
NVDA,2025-05-08T17:21:10.631142,249.56,9208,1.86
GOOG,2025-05-08T17:21:10.637674,408.06,5539,-2.01
MSFT,2025-05-08T17:21:11.637109,171.54,4033,-2.83
AAPL,2025-05-08T17:21:11.640251,296.25,1260,1.65
AAPL,2025-05-08T17:21:12.647847,408.84,4601,-0.89
PYPL,2025-05-08T17:21:12.648368,421.73,1214,0.66
AAPL,2025-05-08T17:21:13.650614,445.38,7380,1.3
AAPL,2025-05-08T17:21:13.651148,99.18,7678,-0.19
PYPL,2025-05-08T17:21:14.656373,451.27,4906,2.85
AMZN,2025-05-08T17:21:14.658073,285.55,8907,3.02
NFLX,2025-05-08T17:21:15.659203,457.29,8922,-3.7
AAPL,2025-05-08T17:21:15.664987,387.95,6306,3.59
PYPL,2025-05-08T17:21:16.666061,398.76,8869,2.95
PYPL,2025-05-08T17:21:16.668189,231.63,1335,3.78
GOOG,2025-05-08T17:21:17.671338,108.85,7017,1.35
NVDA,2025-05-08T17:21:17.672318,169.54,2390,3.93
ADBE,2025-05-08T17:21:18.676247,106.94,1905,2.64
PYPL,2025-05-08T17:21:18.679519,132.8,1636,4.51
META,2025-05-08T17:21:19.683133,496.11,7726,3.26
META,2025-05-08T17:21:19.686762,416.63,3329,1.65
NVDA,2025-05-08T17:21:20.687572,143.42,9859,-0.26
AAPL,2025-05-08T17:21:20.691438,244.91,6821,1.75
TSLA,2025-05-08T17:21:21.693093,353.02,2756,1.88
AAPL,2025-05-08T17:21:21.694526,263.64,5217,-2.06
GOOG,2025-05-08T17:21:22.700407,272.06,7967,3.85
PYPL,2025-05-08T17:21:22.701087,433.04,7821,1.98
TSLA,2025-05-08T17:21:23.706411,476.32,6632,4.45
TSLA,2025-05-08T17:21:23.708897,379.55,3942,-4.63
GOOG,2025-05-08T17:21:24.713787,423.85,6515,4.33
MSFT,2025-05-08T17:21:24.715693,97.13,6443,-1.51
NFLX,2025-05-08T17:21:25.718113,238.79,3020,-1.56
AAPL,2025-05-08T17:21:25.718178,334.48,8584,1.51
TSLA,2025-05-08T17:21:26.720996,186.24,6654,-3.14
AMZN,2025-05-08T17:21:26.721783,366.98,5873,-2.54
MSFT,2025-05-08T17:21:27.725724,67.16,1625,0.86
ADBE,2025-05-08T17:21:27.725622,225.39,4021,0.28
MSFT,2025-05-08T17:21:28.730672,288.63,3448,1.93
TSLA,2025-05-08T17:21:28.730600,396.83,1285,1.79
NVDA,2025-05-08T17:21:29.741618,425.57,4349,-1.39
PYPL,2025-05-08T17:21:29.743624,64.46,6196,3.17
NFLX,2025-05-08T17:21:30.749167,260.04,8616,2.66
META,2025-05-08T17:21:30.750386,344.85,5031,-4.97
META,2025-05-08T17:21:31.753406,225.22,1249,-3.78
AAPL,2025-05-08T17:21:31.753152,56.23,4892,-1.18
NVDA,2025-05-08T17:21:32.756622,157.24,3855,4.33
MSFT,2025-05-08T17:21:32.756637,76.39,8777,-2.87
META,2025-05-08T17:21:33.759823,203.08,5639,-4.07
GOOG,2025-05-08T17:21:33.764640,151.8,3518,3.08
PYPL,2025-05-08T17:21:34.762455,494.31,5915,-1.18
TSLA,2025-05-08T17:21:34.773477,387.79,6018,4.59
ADBE,2025-05-08T17:21:35.766008,391.48,1222,-1.23
GOOG,2025-05-08T17:21:35.775996,136.86,7408,2.16
NFLX,2025-05-08T17:21:36.773699,390.58,4594,0.83
AAPL,2025-05-08T17:21:36.785544,186.23,6040,2.97
ADBE,2025-05-08T17:21:37.779736,486.89,9769,-2.57
NVDA,2025-05-08T17:21:37.791148,170.43,5798,-0.49
NFLX,2025-05-08T17:21:38.786786,423.73,3508,3.35
TSLA,2025-05-08T17:21:38.794251,67.26,9617,-3.13
ADBE,2025-05-08T17:21:39.793489,220.2,6839,-4.61
META,2025-05-08T17:21:39.796944,345.48,5580,3.13
TSLA,2025-05-08T17:21:40.801280,190.88,5248,1.28
GOOG,2025-05-08T17:21:40.801285,126.55,4248,3.65
AAPL,2025-05-08T17:21:41.809395,257.01,8459,0.0
PYPL,2025-05-08T17:21:41.809388,499.94,5433,1.36
GOOG,2025-05-08T17:21:42.812168,183.42,7215,2.95
PYPL,2025-05-08T17:21:42.812037,190.98,3564,-4.51
AAPL,2025-05-08T17:21:43.815056,348.09,1873,0.75
AMZN,2025-05-08T17:21:43.814806,415.41,1164,2.39
NFLX,2025-05-08T17:21:44.823155,135.59,1137,1.15
AAPL,2025-05-08T17:21:44.823102,276.8,6328,-1.79
GOOG,2025-05-08T17:21:45.826225,269.76,5006,-0.53
PYPL,2025-05-08T17:21:45.826994,102.56,4487,4.61
NFLX,2025-05-08T17:21:46.829653,114.49,1864,4.71
TSLA,2025-05-08T17:21:46.830278,221.95,3551,2.76
ADBE,2025-05-08T17:21:47.836955,391.27,2690,-2.58
NFLX,2025-05-08T17:21:47.837397,180.41,5683,4.27
META,2025-05-08T17:21:48.844003,419.18,2128,-0.6
MSFT,2025-05-08T17:21:48.843712,350.51,5032,-2.04
NFLX,2025-05-08T17:21:49.850399,206.33,4773,-3.04
GOOG,2025-05-08T17:21:49.855879,161.73,6785,4.6
AMZN,2025-05-08T17:21:50.882670,58.85,6906,-2.12
NFLX,2025-05-08T17:21:50.884702,168.54,5861,-2.48
META,2025-05-08T17:21:51.900251,446.44,9362,-3.95
TSLA,2025-05-08T17:21:51.903684,450.55,5598,-2.33
NVDA,2025-05-08T17:21:52.911952,358.34,5844,1.16
ADBE,2025-05-08T17:21:52.913411,101.8,5229,-3.88
AAPL,2025-05-08T17:21:53.916892,92.05,4898,2.41
ADBE,2025-05-08T17:21:53.916835,161.46,4864,3.59
AMZN,2025-05-08T17:21:54.922754,475.72,3354,3.92
ADBE,2025-05-08T17:21:54.922754,95.61,7530,-3.14
NVDA,2025-05-08T17:21:55.929868,481.28,2007,-3.91
PYPL,2025-05-08T17:21:55.930978,344.74,4660,1.36
ADBE,2025-05-08T17:21:56.938489,454.8,1902,-2.68
AAPL,2025-05-08T17:21:56.940767,194.66,2547,0.61
META,2025-05-08T17:21:57.941888,430.96,5978,-4.91
ADBE,2025-05-08T17:21:57.944570,172.09,9760,-4.14
NVDA,2025-05-08T17:21:58.944628,314.55,9137,2.12
NFLX,2025-05-08T17:21:58.947033,194.0,9126,-4.86
TSLA,2025-05-08T17:21:59.948464,492.87,4048,-0.28
META,2025-05-08T17:21:59.952312,52.8,5159,-0.46
GOOG,2025-05-08T17:22:00.951183,499.23,9768,3.17
META,2025-05-08T17:22:00.954517,96.06,1728,-0.69
GOOG,2025-05-08T17:22:01.955413,86.7,6483,1.94
PYPL,2025-05-08T17:22:01.962457,54.17,6462,3.77
AMZN,2025-05-08T17:22:02.959301,488.88,1639,-2.0
MSFT,2025-05-08T17:22:02.967194,110.32,3002,-4.74
META,2025-05-08T17:22:03.964656,231.54,2900,4.31
TSLA,2025-05-08T17:22:03.975902,121.1,1815,-4.07
GOOG,2025-05-08T17:22:04.968982,243.49,5559,0.04
PYPL,2025-05-08T17:22:04.983589,233.19,4169,-4.14
TSLA,2025-05-08T17:22:05.975816,67.81,4092,-1.14
AMZN,2025-05-08T17:22:05.988592,50.82,9709,-2.34
MSFT,2025-05-08T17:22:06.983788,361.36,2624,-0.68
NFLX,2025-05-08T17:22:06.991697,82.48,1127,2.03
META,2025-05-08T17:22:07.986555,85.65,4184,3.77
AAPL,2025-05-08T17:22:07.998938,83.91,9350,2.49
GOOG,2025-05-08T17:22:08.989889,361.89,4728,0.52
PYPL,2025-05-08T17:22:09.001769,267.8,2757,-0.68
META,2025-05-08T17:22:09.993162,245.43,3310,-2.29
ADBE,2025-05-08T17:22:10.007647,171.71,2915,-2.55
NFLX,2025-05-08T17:22:11.001023,138.74,5503,-2.75
AAPL,2025-05-08T17:22:11.011462,270.19,2366,0.58
ADBE,2025-05-08T17:22:12.005854,91.19,9887,-1.86
ADBE,2025-05-08T17:22:12.018122,316.06,9866,3.43
AMZN,2025-05-08T17:22:13.012141,386.54,3826,-1.17
TSLA,2025-05-08T17:22:13.021614,100.52,3208,4.77
AMZN,2025-05-08T17:22:14.014959,257.62,8212,-0.14
PYPL,2025-05-08T17:22:14.024973,252.47,4630,2.09
AAPL,2025-05-08T17:22:15.019330,62.33,4326,-2.34
NVDA,2025-05-08T17:22:15.032024,250.12,6721,2.63
AMZN,2025-05-08T17:22:16.029884,436.02,2358,4.01
PYPL,2025-05-08T17:22:16.035574,216.16,9925,-0.86
TSLA,2025-05-08T17:22:17.037546,476.45,7770,4.33
NFLX,2025-05-08T17:22:17.041058,83.44,3971,-4.93
PYPL,2025-05-08T17:22:18.044270,187.18,6834,4.0
NFLX,2025-05-08T17:22:18.047411,54.65,2317,-1.73
TSLA,2025-05-08T17:22:19.048353,152.53,4132,-3.27
NFLX,2025-05-08T17:22:19.051036,389.38,8655,5.0
MSFT,2025-05-08T17:22:20.056458,297.91,1494,-4.08
PYPL,2025-05-08T17:22:20.055542,99.58,1446,-3.53
GOOG,2025-05-08T17:22:21.071449,442.87,4891,4.45
AMZN,2025-05-08T17:22:21.072885,215.07,9495,4.54
META,2025-05-08T17:22:22.077196,352.18,5283,1.19
NFLX,2025-05-08T17:22:22.078058,424.08,2584,0.26
AAPL,2025-05-08T17:22:23.082617,121.53,4297,0.25
META,2025-05-08T17:22:23.082157,393.39,4994,-2.6
META,2025-05-08T17:22:24.085552,362.2,1303,4.87
META,2025-05-08T17:22:24.089747,64.59,4877,-0.4
PYPL,2025-05-08T17:22:25.094309,294.42,2721,-3.73
NFLX,2025-05-08T17:22:25.096589,195.86,9777,4.42
TSLA,2025-05-08T17:22:26.100445,101.94,1390,1.43
MSFT,2025-05-08T17:22:26.099857,374.98,2428,-1.95
PYPL,2025-05-08T17:22:27.102987,218.86,6547,0.24
GOOG,2025-05-08T17:22:27.107328,120.57,1803,-3.74
ADBE,2025-05-08T17:22:28.106819,157.73,9195,-1.05
