symbol,timestamp,price,volume,change_percent
TSLA,2025-05-08T17:32:23.580144,304.13,8405,-4.81
AAPL,2025-05-08T17:32:23.757867,201.15,9998,-3.06
NVDA,2025-05-08T17:32:23.781873,57.54,7546,-4.7
AAPL,2025-05-08T17:32:24.587425,64.91,1194,1.42
PYPL,2025-05-08T17:32:24.761998,394.28,4534,-1.84
NFLX,2025-05-08T17:32:24.789707,280.96,7396,-0.13
NFLX,2025-05-08T17:32:25.593591,154.8,9853,4.82
NFLX,2025-05-08T17:32:25.766942,126.06,6335,-0.84
GOOG,2025-05-08T17:32:25.793643,262.34,9783,-1.16
TSLA,2025-05-08T17:32:26.600377,345.52,1203,-2.26
MSFT,2025-05-08T17:32:26.772194,325.82,4220,3.56
META,2025-05-08T17:32:26.797166,189.59,2902,-4.83
ADBE,2025-05-08T17:32:27.609596,426.71,2087,3.9
GOOG,2025-05-08T17:32:27.781110,352.28,4597,-1.76
META,2025-05-08T17:32:27.800795,122.63,5069,-3.35
PYPL,2025-05-08T17:32:28.614446,324.86,2159,4.0
PYPL,2025-05-08T17:32:28.793503,445.09,2873,-4.21
ADBE,2025-05-08T17:32:28.815080,198.39,4381,-2.66
MSFT,2025-05-08T17:32:29.619194,338.67,3163,-3.82
GOOG,2025-05-08T17:32:29.855573,323.02,9856,1.52
NFLX,2025-05-08T17:32:29.856820,152.79,2466,-1.19
NFLX,2025-05-08T17:32:30.623814,388.82,8484,1.96
MSFT,2025-05-08T17:32:30.858949,403.09,7776,0.69
NFLX,2025-05-08T17:32:30.862186,463.87,9764,-2.11
NFLX,2025-05-08T17:32:31.631071,413.56,8202,-4.13
ADBE,2025-05-08T17:32:31.864454,451.5,8892,-3.72
TSLA,2025-05-08T17:32:31.870737,247.44,4701,-0.63
ADBE,2025-05-08T17:32:32.637104,87.44,8755,0.43
NVDA,2025-05-08T17:32:32.868810,231.83,2394,4.96
MSFT,2025-05-08T17:32:32.876536,170.04,6774,-1.79
PYPL,2025-05-08T17:32:33.641152,54.49,8827,4.08
ADBE,2025-05-08T17:32:33.872850,245.6,1222,3.66
TSLA,2025-05-08T17:32:33.879716,92.86,2971,1.59
PYPL,2025-05-08T17:32:34.648121,226.69,2965,0.93
META,2025-05-08T17:32:34.875795,98.11,9752,-4.95
GOOG,2025-05-08T17:32:34.886981,96.65,7606,0.46
GOOG,2025-05-08T17:32:35.656411,449.91,5690,-1.97
TSLA,2025-05-08T17:32:35.884361,313.3,8323,-4.07
AAPL,2025-05-08T17:32:35.890752,137.42,8478,1.34
PYPL,2025-05-08T17:32:36.661728,374.94,4687,1.14
PYPL,2025-05-08T17:32:36.890948,155.21,2677,1.76
AMZN,2025-05-08T17:32:36.894192,323.46,2595,-1.27
NFLX,2025-05-08T17:32:37.668027,153.64,1261,2.45
MSFT,2025-05-08T17:32:37.896345,106.6,4597,-1.64
NFLX,2025-05-08T17:32:37.900512,403.67,8633,-3.2
ADBE,2025-05-08T17:32:38.673095,477.85,2104,4.23
PYPL,2025-05-08T17:32:38.898860,300.71,2811,1.26
PYPL,2025-05-08T17:32:38.905211,352.82,7170,-0.92
AMZN,2025-05-08T17:32:39.675988,136.5,8747,-1.81
NVDA,2025-05-08T17:32:39.902441,241.13,6456,2.87
AAPL,2025-05-08T17:32:39.912251,172.21,6995,-3.01
ADBE,2025-05-08T17:32:40.683602,170.12,3967,-2.99
NFLX,2025-05-08T17:32:40.906392,324.33,1327,4.36
AMZN,2025-05-08T17:32:40.917702,271.41,4183,-4.49
NVDA,2025-05-08T17:32:41.686862,138.94,9952,-0.7
GOOG,2025-05-08T17:32:41.910602,323.7,9906,-0.95
NFLX,2025-05-08T17:32:41.926405,52.16,6358,-2.01
MSFT,2025-05-08T17:32:42.693213,169.68,2122,-3.88
PYPL,2025-05-08T17:32:42.914421,241.97,5512,-3.78
NFLX,2025-05-08T17:32:42.934305,494.13,4554,-4.82
AMZN,2025-05-08T17:32:43.699927,259.61,7526,-0.73
NVDA,2025-05-08T17:32:43.917288,176.14,2663,-3.13
AAPL,2025-05-08T17:32:43.937646,77.65,5052,-1.98
MSFT,2025-05-08T17:32:44.704050,307.6,4257,0.93
ADBE,2025-05-08T17:32:44.921115,497.93,7536,-2.45
NFLX,2025-05-08T17:32:44.942307,158.12,5423,-0.62
META,2025-05-08T17:32:45.711896,459.7,3372,4.77
AMZN,2025-05-08T17:32:45.923440,258.44,4144,2.3
NFLX,2025-05-08T17:32:45.949354,396.62,9444,-0.55
NVDA,2025-05-08T17:32:46.719670,194.14,3743,3.86
AMZN,2025-05-08T17:32:46.926688,326.49,7202,-4.2
PYPL,2025-05-08T17:32:46.955549,420.0,6339,-1.59
PYPL,2025-05-08T17:32:47.721691,273.85,8587,1.74
AAPL,2025-05-08T17:32:47.929813,249.0,5109,-3.69
NVDA,2025-05-08T17:32:47.962606,129.12,2160,4.53
GOOG,2025-05-08T17:32:48.726627,174.56,4682,-4.44
META,2025-05-08T17:32:48.932178,380.89,7016,0.21
AMZN,2025-05-08T17:32:48.966094,89.23,1501,-0.75
PYPL,2025-05-08T17:32:49.734254,260.72,2566,-1.38
TSLA,2025-05-08T17:32:49.940983,159.18,2263,3.13
NVDA,2025-05-08T17:32:49.969583,404.55,9933,-3.15
META,2025-05-08T17:32:50.742733,422.2,9414,-4.02
MSFT,2025-05-08T17:32:50.944764,464.2,7610,3.1
AMZN,2025-05-08T17:32:50.977334,128.74,7040,-1.28
META,2025-05-08T17:32:51.746782,151.27,9327,3.28
AMZN,2025-05-08T17:32:51.947934,176.78,1875,-1.22
GOOG,2025-05-08T17:32:51.980463,287.6,4679,3.9
AMZN,2025-05-08T17:32:52.751561,377.91,3605,-3.08
GOOG,2025-05-08T17:32:52.954513,140.78,4097,3.14
TSLA,2025-05-08T17:32:52.986849,100.71,8462,-3.55
TSLA,2025-05-08T17:32:53.758641,469.35,8695,-0.6
NVDA,2025-05-08T17:32:53.958075,443.68,1175,3.45
PYPL,2025-05-08T17:32:53.991788,316.55,7828,-2.09
AAPL,2025-05-08T17:32:54.767704,319.55,1424,2.78
AAPL,2025-05-08T17:32:54.971034,200.18,4011,-0.99
PYPL,2025-05-08T17:32:54.994521,240.94,5561,-4.7
ADBE,2025-05-08T17:32:55.772596,477.69,5000,2.81
TSLA,2025-05-08T17:32:55.978686,264.97,5645,4.51
META,2025-05-08T17:32:56.002130,177.31,1468,4.59
META,2025-05-08T17:32:56.818511,390.93,6195,3.48
MSFT,2025-05-08T17:32:56.982375,266.74,1141,-0.83
META,2025-05-08T17:32:57.006193,351.61,3660,-4.79
AAPL,2025-05-08T17:32:57.827473,233.69,7949,-0.15
AAPL,2025-05-08T17:32:57.988950,390.77,8449,-3.56
AMZN,2025-05-08T17:32:58.009160,128.31,1879,2.35
GOOG,2025-05-08T17:32:58.833113,166.01,4161,-0.05
AAPL,2025-05-08T17:32:58.993606,491.05,2722,-2.56
META,2025-05-08T17:32:59.012558,107.35,2882,-3.56
TSLA,2025-05-08T17:32:59.836446,78.56,8327,0.42
META,2025-05-08T17:32:59.997602,428.36,3543,-2.6
PYPL,2025-05-08T17:33:00.015614,66.36,9627,-1.77
META,2025-05-08T17:33:00.847477,196.06,8125,-2.94
GOOG,2025-05-08T17:33:01.006787,387.09,7852,4.84
NVDA,2025-05-08T17:33:01.022229,75.03,9945,-0.09
PYPL,2025-05-08T17:33:01.854294,491.39,5469,2.7
AAPL,2025-05-08T17:33:02.009904,212.01,2203,-1.09
MSFT,2025-05-08T17:33:02.037159,61.07,8132,2.21
META,2025-05-08T17:33:02.860714,293.96,8351,4.44
META,2025-05-08T17:33:03.013722,63.92,5704,-1.73
TSLA,2025-05-08T17:33:03.045412,55.29,1363,-1.77
GOOG,2025-05-08T17:33:03.867096,136.34,8275,-3.35
PYPL,2025-05-08T17:33:04.016988,293.54,4232,-3.18
MSFT,2025-05-08T17:33:04.053653,421.17,8613,2.79
MSFT,2025-05-08T17:33:04.871289,227.38,9819,4.82
AMZN,2025-05-08T17:33:05.021036,163.49,2081,-1.33
GOOG,2025-05-08T17:33:05.057231,247.77,6743,-2.9
TSLA,2025-05-08T17:33:05.874989,91.69,7836,-2.97
ADBE,2025-05-08T17:33:06.028396,254.76,5765,4.75
PYPL,2025-05-08T17:33:06.062025,149.76,7422,-0.2
NFLX,2025-05-08T17:33:06.878902,306.14,6794,2.69
AAPL,2025-05-08T17:33:07.033339,483.06,6070,4.92
NFLX,2025-05-08T17:33:07.067465,319.3,3499,-1.25
NFLX,2025-05-08T17:33:07.882521,54.79,5512,0.48
TSLA,2025-05-08T17:33:08.036351,450.45,8528,0.68
ADBE,2025-05-08T17:33:08.075090,307.31,4169,2.23
NVDA,2025-05-08T17:33:08.889708,378.34,2158,-4.94
META,2025-05-08T17:33:09.045149,117.48,2105,-1.77
GOOG,2025-05-08T17:33:09.078654,325.05,9475,1.13
META,2025-05-08T17:33:09.896977,487.46,2158,-4.85
NVDA,2025-05-08T17:33:10.048347,146.24,5466,4.32
AAPL,2025-05-08T17:33:10.083927,220.87,3886,-4.03
MSFT,2025-05-08T17:33:10.903773,355.81,9483,1.04
ADBE,2025-05-08T17:33:11.051824,247.73,6096,-2.05
ADBE,2025-05-08T17:33:11.091464,350.76,9444,-0.36
TSLA,2025-05-08T17:33:11.906359,336.18,1737,-1.3
PYPL,2025-05-08T17:33:12.055001,306.4,4179,-4.33
GOOG,2025-05-08T17:33:12.099320,54.27,9877,-2.99
MSFT,2025-05-08T17:33:12.910669,204.38,6532,-3.74
AAPL,2025-05-08T17:33:13.063513,378.17,2769,-4.25
NVDA,2025-05-08T17:33:13.104571,192.15,8269,-4.27
NVDA,2025-05-08T17:33:13.919039,485.71,4814,-0.87
PYPL,2025-05-08T17:33:14.066819,118.57,3191,0.54
NFLX,2025-05-08T17:33:14.111527,189.09,2352,-1.66
TSLA,2025-05-08T17:33:14.921946,477.74,1261,4.02
NVDA,2025-05-08T17:33:15.070926,453.35,8099,-3.58
ADBE,2025-05-08T17:33:15.114495,293.04,4155,0.6
META,2025-05-08T17:33:15.928237,200.72,6110,-3.19
PYPL,2025-05-08T17:33:16.076701,171.47,6807,-4.72
NFLX,2025-05-08T17:33:16.118328,50.99,5712,-2.24
PYPL,2025-05-08T17:33:16.936281,483.63,8641,-0.07
AAPL,2025-05-08T17:33:17.085156,192.91,3510,2.45
ADBE,2025-05-08T17:33:17.120991,130.84,8907,2.88
MSFT,2025-05-08T17:33:17.939903,428.56,2037,1.75
TSLA,2025-05-08T17:33:18.093149,237.41,3101,-1.76
ADBE,2025-05-08T17:33:18.127212,207.66,5689,-0.57
GOOG,2025-05-08T17:33:18.947719,64.04,5202,4.42
PYPL,2025-05-08T17:33:19.096840,112.88,8770,0.44
AAPL,2025-05-08T17:33:19.133525,247.83,3991,-0.46
META,2025-05-08T17:33:19.955222,132.01,3173,3.79
ADBE,2025-05-08T17:33:20.104893,194.81,9229,-3.5
AAPL,2025-05-08T17:33:20.141736,51.15,5108,0.47
META,2025-05-08T17:33:20.960826,260.69,2210,-1.94
PYPL,2025-05-08T17:33:21.108342,128.25,8367,0.48
PYPL,2025-05-08T17:33:21.147611,110.15,1578,-0.34
ADBE,2025-05-08T17:33:21.968448,61.94,9627,-1.84
NVDA,2025-05-08T17:33:22.115069,481.76,9725,2.23
META,2025-05-08T17:33:22.150341,407.09,7430,2.54
GOOG,2025-05-08T17:33:22.976385,283.54,1811,4.24
GOOG,2025-05-08T17:33:23.124283,78.08,3935,1.55
ADBE,2025-05-08T17:33:23.153121,392.02,7016,-1.61
AAPL,2025-05-08T17:33:23.982526,399.32,3319,2.29
NVDA,2025-05-08T17:33:24.132686,420.94,5607,1.18
PYPL,2025-05-08T17:33:24.158798,147.47,3166,-4.46
ADBE,2025-05-08T17:33:24.984762,478.03,4215,-3.81
AAPL,2025-05-08T17:33:25.136433,411.82,9737,-1.56
ADBE,2025-05-08T17:33:25.162460,369.6,1477,4.38
NVDA,2025-05-08T17:33:25.990759,52.59,5713,0.42
AAPL,2025-05-08T17:33:26.144488,237.54,2864,-1.56
MSFT,2025-05-08T17:33:26.165095,161.99,5700,3.79
AMZN,2025-05-08T17:33:27.001531,447.59,1208,-0.77
NVDA,2025-05-08T17:33:27.149935,322.03,2272,0.47
NFLX,2025-05-08T17:33:27.167691,385.48,3690,-0.07
MSFT,2025-05-08T17:33:28.005026,116.29,7552,3.62
ADBE,2025-05-08T17:33:28.152541,150.43,2699,3.37
ADBE,2025-05-08T17:33:28.174829,270.0,9606,4.57
ADBE,2025-05-08T17:33:29.014109,491.66,2351,-2.33
AMZN,2025-05-08T17:33:29.155571,358.66,8284,-1.07
META,2025-05-08T17:33:29.177833,334.52,4630,0.64
PYPL,2025-05-08T17:33:30.024032,419.78,2921,0.72
TSLA,2025-05-08T17:33:30.159392,142.93,8506,1.88
AMZN,2025-05-08T17:33:30.180876,215.28,5789,4.54
ADBE,2025-05-08T17:33:31.035857,185.51,7917,-1.94
NFLX,2025-05-08T17:33:31.164693,290.68,1375,-1.79
META,2025-05-08T17:33:31.183997,154.73,7187,-3.0
AMZN,2025-05-08T17:33:32.039496,427.77,5644,3.99
GOOG,2025-05-08T17:33:32.172104,216.74,8090,4.6
META,2025-05-08T17:33:32.189100,248.07,6838,-2.03
META,2025-05-08T17:33:33.046528,298.24,1379,3.61
GOOG,2025-05-08T17:33:33.179768,339.83,9893,3.69
GOOG,2025-05-08T17:33:33.196862,210.55,5413,1.53
NFLX,2025-05-08T17:33:34.052825,270.96,8285,3.72
NFLX,2025-05-08T17:33:34.189199,377.46,2959,3.43
ADBE,2025-05-08T17:33:34.226505,201.59,1624,1.75
AMZN,2025-05-08T17:33:35.056679,303.04,1996,3.81
ADBE,2025-05-08T17:33:35.197820,476.74,9268,1.45
PYPL,2025-05-08T17:33:35.231161,62.04,2677,-4.77
NFLX,2025-05-08T17:33:36.060211,129.58,1622,4.78
PYPL,2025-05-08T17:33:36.206567,492.49,3781,-0.55
META,2025-05-08T17:33:36.239788,385.99,9270,1.1
AMZN,2025-05-08T17:33:37.063344,284.15,2850,-1.22
MSFT,2025-05-08T17:33:37.212560,260.43,8161,0.37
PYPL,2025-05-08T17:33:37.241899,54.55,8464,-0.96
TSLA,2025-05-08T17:33:38.066475,321.53,1394,2.97
NFLX,2025-05-08T17:33:38.218652,238.17,1281,3.01
NFLX,2025-05-08T17:33:38.247684,392.68,8532,-3.54
AAPL,2025-05-08T17:33:39.075785,323.47,2899,1.72
TSLA,2025-05-08T17:33:39.222797,401.62,2509,-3.36
AMZN,2025-05-08T17:33:39.254836,238.56,7951,3.69
PYPL,2025-05-08T17:33:40.078232,399.35,1593,2.36
PYPL,2025-05-08T17:33:40.231692,305.53,7140,-2.5
MSFT,2025-05-08T17:33:40.262294,196.56,4285,0.28
AMZN,2025-05-08T17:33:41.082199,334.32,7665,-4.75
NFLX,2025-05-08T17:33:41.236997,426.28,2681,1.08
NFLX,2025-05-08T17:33:41.266626,393.38,6732,4.3
TSLA,2025-05-08T17:33:42.088951,408.2,2435,-2.98
AAPL,2025-05-08T17:33:42.241183,436.22,3287,1.87
GOOG,2025-05-08T17:33:42.269231,289.57,7446,-0.36
PYPL,2025-05-08T17:33:43.095050,395.07,6874,-0.9
NVDA,2025-05-08T17:33:43.244113,450.84,4679,2.41
PYPL,2025-05-08T17:33:43.276948,322.62,5979,-1.38
NFLX,2025-05-08T17:33:44.103027,86.44,8139,0.4
ADBE,2025-05-08T17:33:44.249332,65.75,8495,4.91
AMZN,2025-05-08T17:33:44.279536,278.58,5621,1.73
MSFT,2025-05-08T17:33:45.110682,255.64,2593,-3.59
AAPL,2025-05-08T17:33:45.256170,263.61,7068,-1.83
NFLX,2025-05-08T17:33:45.292301,51.78,7881,0.47
NVDA,2025-05-08T17:33:46.115228,65.73,1641,-3.62
TSLA,2025-05-08T17:33:46.260909,248.43,8201,-1.2
ADBE,2025-05-08T17:33:46.294702,122.29,1329,-3.73
AAPL,2025-05-08T17:33:47.120857,320.38,2451,-1.99
ADBE,2025-05-08T17:33:47.264030,492.72,1801,4.85
TSLA,2025-05-08T17:33:47.296399,75.36,1077,4.38
PYPL,2025-05-08T17:33:48.128867,342.07,8881,-0.71
PYPL,2025-05-08T17:33:48.270426,276.24,3349,-4.74
ADBE,2025-05-08T17:33:48.304506,133.78,9727,-0.06
GOOG,2025-05-08T17:33:49.132523,276.97,7840,2.63
AAPL,2025-05-08T17:33:49.278383,318.67,8907,3.69
AMZN,2025-05-08T17:33:49.307648,231.18,1565,4.99
PYPL,2025-05-08T17:33:50.181276,413.98,5071,3.63
MSFT,2025-05-08T17:33:50.282546,343.32,9236,1.02
META,2025-05-08T17:33:50.310449,84.6,7337,-4.67
AMZN,2025-05-08T17:33:51.185777,243.51,1663,-2.76
NVDA,2025-05-08T17:33:51.285170,120.26,5791,-4.26
AMZN,2025-05-08T17:33:51.318876,195.51,5134,-3.93
PYPL,2025-05-08T17:33:52.189681,414.66,3790,1.0
AMZN,2025-05-08T17:33:52.290070,204.15,3436,-1.58
MSFT,2025-05-08T17:33:52.326626,274.06,3432,-1.06
ADBE,2025-05-08T17:33:53.198645,453.66,8604,3.59
AMZN,2025-05-08T17:33:53.304476,116.67,1363,-0.76
TSLA,2025-05-08T17:33:53.331339,276.7,3711,1.74
MSFT,2025-05-08T17:33:54.207663,291.78,6055,-1.31
TSLA,2025-05-08T17:33:54.310969,123.87,9971,-1.46
META,2025-05-08T17:33:54.334967,173.4,1304,-1.78
TSLA,2025-05-08T17:33:55.213756,471.95,3441,0.84
NFLX,2025-05-08T17:33:55.313617,202.67,6697,-0.18
GOOG,2025-05-08T17:33:55.340619,262.54,5308,1.4
NFLX,2025-05-08T17:33:56.216490,187.03,9271,0.78
ADBE,2025-05-08T17:33:56.320925,136.35,8998,-3.4
PYPL,2025-05-08T17:33:56.344651,320.88,6074,-3.82
TSLA,2025-05-08T17:33:57.218759,469.27,5817,-3.29
META,2025-05-08T17:33:57.328656,290.47,7096,4.25
AMZN,2025-05-08T17:33:57.347876,153.69,6629,4.74
META,2025-05-08T17:33:58.226043,372.15,2745,2.67
PYPL,2025-05-08T17:33:58.332357,96.91,8146,1.32
NVDA,2025-05-08T17:33:58.350709,476.03,1053,-1.51
NFLX,2025-05-08T17:33:59.229479,116.31,9309,-0.46
NVDA,2025-05-08T17:33:59.335550,156.18,3413,-3.0
NFLX,2025-05-08T17:33:59.357477,121.94,4255,-1.65
GOOG,2025-05-08T17:34:00.236767,479.76,5715,-2.38
MSFT,2025-05-08T17:34:00.341139,418.66,7337,-0.95
ADBE,2025-05-08T17:34:00.362291,282.05,6784,-0.1
PYPL,2025-05-08T17:34:01.248272,482.25,7852,3.38
PYPL,2025-05-08T17:34:01.344050,349.49,2432,4.22
TSLA,2025-05-08T17:34:01.364611,285.18,6237,-4.64
AAPL,2025-05-08T17:34:02.252304,148.93,9925,-2.28
NFLX,2025-05-08T17:34:02.350858,415.39,1862,-2.01
AMZN,2025-05-08T17:34:02.370129,487.13,5035,-1.55
TSLA,2025-05-08T17:34:03.256817,139.7,1157,1.23
MSFT,2025-05-08T17:34:03.356081,435.14,9291,-2.9
PYPL,2025-05-08T17:34:03.376705,51.1,2861,-3.98
PYPL,2025-05-08T17:34:04.259745,297.9,2335,3.59
NVDA,2025-05-08T17:34:04.362154,458.65,1207,4.69
ADBE,2025-05-08T17:34:04.381880,381.0,3672,-4.66
ADBE,2025-05-08T17:34:05.262279,317.15,8806,0.14
PYPL,2025-05-08T17:34:05.366157,230.32,3248,1.96
AAPL,2025-05-08T17:34:05.384268,256.95,7530,1.3
TSLA,2025-05-08T17:34:06.271317,410.66,5573,4.89
NFLX,2025-05-08T17:34:06.371074,411.79,4222,0.42
NFLX,2025-05-08T17:34:06.387310,249.8,6957,1.6
NVDA,2025-05-08T17:34:07.273286,202.28,4128,-3.07
META,2025-05-08T17:34:07.374624,474.81,8505,3.6
GOOG,2025-05-08T17:34:07.391469,219.98,8845,-1.52
PYPL,2025-05-08T17:34:08.276586,427.78,7401,3.66
AAPL,2025-05-08T17:34:08.376743,256.12,9661,-3.83
META,2025-05-08T17:34:08.394084,363.73,7974,-1.15
ADBE,2025-05-08T17:34:09.281934,121.0,1567,3.66
GOOG,2025-05-08T17:34:09.379877,243.56,5161,2.63
TSLA,2025-05-08T17:34:09.397640,285.35,5116,-2.49
AMZN,2025-05-08T17:34:10.286100,431.06,7053,3.49
PYPL,2025-05-08T17:34:10.386707,226.42,9371,1.82
AAPL,2025-05-08T17:34:10.399637,491.44,4505,-1.3
ADBE,2025-05-08T17:34:11.292917,381.74,5373,-4.51
MSFT,2025-05-08T17:34:11.388677,212.31,5501,-2.87
GOOG,2025-05-08T17:34:11.401497,132.52,6720,0.5
ADBE,2025-05-08T17:34:12.300326,149.08,1481,-3.1
AAPL,2025-05-08T17:34:12.394424,65.2,7620,-1.9
MSFT,2025-05-08T17:34:12.406796,333.16,8771,4.24
GOOG,2025-05-08T17:34:13.303758,144.96,8483,4.73
PYPL,2025-05-08T17:34:13.400855,341.39,7032,0.51
AMZN,2025-05-08T17:34:13.409374,52.36,5208,-2.53
AAPL,2025-05-08T17:34:14.306659,371.59,2435,0.26
TSLA,2025-05-08T17:34:14.402687,213.62,4650,-2.41
GOOG,2025-05-08T17:34:14.411946,274.24,9551,-4.56
AAPL,2025-05-08T17:34:15.314660,416.55,1448,-4.59
NFLX,2025-05-08T17:34:15.407953,345.73,1299,1.19
TSLA,2025-05-08T17:34:15.417057,240.14,9637,3.35
GOOG,2025-05-08T17:34:16.321541,249.08,1588,-0.0
PYPL,2025-05-08T17:34:16.414736,380.6,5066,-2.04
META,2025-05-08T17:34:16.423213,306.54,4784,3.68
GOOG,2025-05-08T17:34:17.328425,312.16,6301,-0.05
PYPL,2025-05-08T17:34:17.416531,58.13,5439,4.98
AMZN,2025-05-08T17:34:17.430088,189.41,8612,-1.64
ADBE,2025-05-08T17:34:18.331053,491.98,9593,-0.17
NFLX,2025-05-08T17:34:18.422443,221.49,1248,1.78
MSFT,2025-05-08T17:34:18.434036,260.5,1417,-1.99
ADBE,2025-05-08T17:34:19.337226,282.65,9689,-1.95
TSLA,2025-05-08T17:34:19.426874,139.2,1557,3.63
NVDA,2025-05-08T17:34:19.436808,228.12,8929,1.31
MSFT,2025-05-08T17:34:20.343408,277.78,1294,2.91
GOOG,2025-05-08T17:34:20.432095,114.85,5290,-0.62
GOOG,2025-05-08T17:34:20.442064,293.22,4557,-3.02
META,2025-05-08T17:34:21.346402,140.95,6512,-3.09
TSLA,2025-05-08T17:34:21.436840,165.88,8246,2.85
TSLA,2025-05-08T17:34:21.447891,231.08,3017,-2.28
NVDA,2025-05-08T17:34:22.354596,206.71,1754,2.71
TSLA,2025-05-08T17:34:22.439613,445.46,4997,-3.48
NVDA,2025-05-08T17:34:22.451596,464.36,9358,3.71
TSLA,2025-05-08T17:34:23.358747,92.27,8137,0.36
ADBE,2025-05-08T17:34:23.443327,258.94,1850,4.6
META,2025-05-08T17:34:23.456316,124.66,9836,0.82
AMZN,2025-05-08T17:34:24.362513,349.81,7559,-4.05
MSFT,2025-05-08T17:34:24.446960,96.02,9967,0.27
ADBE,2025-05-08T17:34:24.463876,225.44,5839,-2.11
PYPL,2025-05-08T17:34:25.367945,453.13,9428,3.95
ADBE,2025-05-08T17:34:25.452664,401.87,8685,0.49
NVDA,2025-05-08T17:34:25.471901,80.94,9162,1.94
META,2025-05-08T17:34:26.373940,222.48,6379,3.56
NFLX,2025-05-08T17:34:26.455032,328.57,7557,0.8
AAPL,2025-05-08T17:34:26.478770,384.46,8183,-1.97
AAPL,2025-05-08T17:34:27.378662,478.59,7085,-4.63
META,2025-05-08T17:34:27.458568,477.45,2055,0.95
AAPL,2025-05-08T17:34:27.485055,186.63,1352,-0.78
PYPL,2025-05-08T17:34:28.386435,356.16,7558,-4.08
GOOG,2025-05-08T17:34:28.461915,451.42,1667,4.0
