symbol,timestamp,price,volume,change_percent
PYPL,2025-05-08T18:35:49.413962,129.65,3572,-0.65
ADBE,2025-05-08T18:35:49.414685,218.55,9601,2.23
ADBE,2025-05-08T18:35:49.416683,367.64,6424,-4.46
AMZN,2025-05-08T18:35:49.418703,230.07,2593,-3.55
PYPL,2025-05-08T18:35:49.419694,216.26,1061,-2.3
TSLA,2025-05-08T18:35:50.414105,315.2,5334,-4.47
TSLA,2025-05-08T18:35:50.416594,462.12,6908,0.2
NVDA,2025-05-08T18:35:50.417117,300.75,5997,-0.53
ADBE,2025-05-08T18:35:50.419910,205.89,1705,-1.57
MSFT,2025-05-08T18:35:50.421502,286.54,8330,1.93
PYPL,2025-05-08T18:35:50.423977,478.65,4652,4.04
ADBE,2025-05-08T18:35:51.420128,308.76,3624,-0.21
TSLA,2025-05-08T18:35:51.419905,150.17,7472,-4.24
TSLA,2025-05-08T18:35:51.438697,378.26,4574,1.45
PYPL,2025-05-08T18:35:51.434338,93.66,8767,1.06
ADBE,2025-05-08T18:35:51.434387,147.04,1315,2.82
META,2025-05-08T18:35:51.434535,319.49,1837,2.6
PYPL,2025-05-08T18:35:52.531396,154.95,6160,2.57
META,2025-05-08T18:35:52.531502,470.08,7499,-0.82
NFLX,2025-05-08T18:35:52.533255,309.65,4827,1.54
NVDA,2025-05-08T18:35:52.533078,424.35,9303,0.37
AAPL,2025-05-08T18:35:52.533070,320.5,6854,-1.59
TSLA,2025-05-08T18:35:52.533454,340.71,5605,-0.64
AAPL,2025-05-08T18:35:53.540428,349.44,2293,3.8
NVDA,2025-05-08T18:35:53.541313,390.61,4598,1.76
GOOG,2025-05-08T18:35:53.540421,176.48,6357,-4.33
AMZN,2025-05-08T18:35:53.540982,275.83,4250,-3.71
AAPL,2025-05-08T18:35:53.540967,391.87,3877,3.08
META,2025-05-08T18:35:53.540453,499.86,3211,-0.69
GOOG,2025-05-08T18:35:54.547408,291.75,7271,0.93
AAPL,2025-05-08T18:35:54.548209,434.95,2519,-2.42
NVDA,2025-05-08T18:35:54.548297,57.38,2135,1.78
PYPL,2025-05-08T18:35:54.547406,84.33,3180,-4.35
TSLA,2025-05-08T18:35:54.547180,428.26,8634,-4.52
META,2025-05-08T18:35:54.547171,445.89,8013,-3.98
AMZN,2025-05-08T18:35:55.553615,77.59,5662,1.08
NVDA,2025-05-08T18:35:55.555792,80.28,3231,-3.55
AMZN,2025-05-08T18:35:55.555539,435.6,6582,0.17
MSFT,2025-05-08T18:35:55.555600,291.84,4536,3.25
GOOG,2025-05-08T18:35:55.553610,221.69,1476,2.24
PYPL,2025-05-08T18:35:55.553425,443.12,7689,1.75
MSFT,2025-05-08T18:35:56.558528,301.77,4047,-0.43
META,2025-05-08T18:35:56.559805,207.53,5347,3.34
MSFT,2025-05-08T18:35:56.559824,362.94,1035,0.06
TSLA,2025-05-08T18:35:56.561854,166.76,3391,-2.64
TSLA,2025-05-08T18:35:56.563826,479.95,7598,-4.68
PYPL,2025-05-08T18:35:56.567093,405.91,4514,-2.0
AAPL,2025-05-08T18:35:57.565171,186.55,6990,-0.47
AMZN,2025-05-08T18:35:57.568249,293.36,6187,4.21
AAPL,2025-05-08T18:35:57.568382,204.93,6196,0.34
PYPL,2025-05-08T18:35:57.569639,498.53,4501,-2.57
GOOG,2025-05-08T18:35:57.569828,317.3,9362,1.09
AMZN,2025-05-08T18:35:57.569767,491.13,6049,0.28
TSLA,2025-05-08T18:35:58.569434,441.49,1043,3.22
GOOG,2025-05-08T18:35:58.574071,379.21,1885,-2.56
ADBE,2025-05-08T18:35:58.574324,225.96,8672,-3.0
GOOG,2025-05-08T18:35:58.573980,172.08,7779,-4.42
AMZN,2025-05-08T18:35:58.575784,59.42,3969,3.04
NFLX,2025-05-08T18:35:58.575794,130.14,6915,-4.95
ADBE,2025-05-08T18:35:59.574534,50.29,7417,-1.94
PYPL,2025-05-08T18:35:59.578338,92.7,8494,3.72
ADBE,2025-05-08T18:35:59.578920,442.43,8196,4.0
AMZN,2025-05-08T18:35:59.580943,346.45,3368,-0.35
AAPL,2025-05-08T18:35:59.582903,124.58,5791,-3.01
GOOG,2025-05-08T18:35:59.583644,310.6,6421,-4.41
META,2025-05-08T18:36:00.581689,441.69,7785,-0.46
NFLX,2025-05-08T18:36:00.581473,66.88,9742,-0.82
ADBE,2025-05-08T18:36:00.585652,415.7,4200,-3.85
ADBE,2025-05-08T18:36:00.588291,385.15,3649,-1.54
META,2025-05-08T18:36:00.590056,310.14,3656,3.27
NFLX,2025-05-08T18:36:00.596534,167.99,4728,-1.8
ADBE,2025-05-08T18:36:01.588079,489.73,5635,-3.58
GOOG,2025-05-08T18:36:01.589185,254.12,4933,-3.47
PYPL,2025-05-08T18:36:01.588763,387.89,5905,-0.05
META,2025-05-08T18:36:01.607101,492.04,2323,2.03
AAPL,2025-05-08T18:36:01.608662,373.74,9996,3.57
PYPL,2025-05-08T18:36:01.607068,61.64,7852,3.62
GOOG,2025-05-08T18:36:02.592781,171.18,7240,4.09
AAPL,2025-05-08T18:36:02.594982,447.69,7085,-2.48
GOOG,2025-05-08T18:36:02.592997,84.13,8470,3.74
AMZN,2025-05-08T18:36:02.613144,321.33,3660,-4.99
ADBE,2025-05-08T18:36:02.614934,216.94,4345,0.12
GOOG,2025-05-08T18:36:02.615347,399.2,6126,-3.72
AMZN,2025-05-08T18:36:03.603110,210.68,4169,-1.33
AMZN,2025-05-08T18:36:03.603141,147.66,8753,-1.71
TSLA,2025-05-08T18:36:03.603339,62.42,3056,-1.13
ADBE,2025-05-08T18:36:03.622177,166.28,9979,-1.27
NVDA,2025-05-08T18:36:03.622862,208.4,3473,-3.39
NVDA,2025-05-08T18:36:03.623056,392.53,8466,3.6
NVDA,2025-05-08T18:36:04.608452,374.56,6686,3.83
TSLA,2025-05-08T18:36:04.609520,262.3,5225,1.59
GOOG,2025-05-08T18:36:04.608763,485.53,3675,-4.19
AAPL,2025-05-08T18:36:04.629242,57.34,7713,0.38
AMZN,2025-05-08T18:36:04.632320,380.79,7147,-4.56
GOOG,2025-05-08T18:36:04.632502,54.09,2749,0.19
AAPL,2025-05-08T18:36:05.616419,81.1,6921,-3.49
AAPL,2025-05-08T18:36:05.616211,488.06,5500,-1.98
NFLX,2025-05-08T18:36:05.620465,201.19,3715,-2.38
TSLA,2025-05-08T18:36:05.635010,96.2,8044,3.47
PYPL,2025-05-08T18:36:05.641298,197.06,1502,1.35
NVDA,2025-05-08T18:36:05.641231,263.31,5969,-2.55
NVDA,2025-05-08T18:36:06.619114,274.3,9987,-2.67
TSLA,2025-05-08T18:36:06.619812,499.89,7707,3.32
NFLX,2025-05-08T18:36:06.622494,51.08,7747,-0.35
AMZN,2025-05-08T18:36:06.637566,194.39,4783,2.56
ADBE,2025-05-08T18:36:06.643970,271.58,2962,0.22
GOOG,2025-05-08T18:36:06.645340,89.71,7059,3.26
TSLA,2025-05-08T18:36:07.622840,349.25,3634,1.55
NFLX,2025-05-08T18:36:07.622989,397.94,4185,-0.98
TSLA,2025-05-08T18:36:07.625206,291.56,7971,-0.54
GOOG,2025-05-08T18:36:07.640867,410.29,7825,-0.9
MSFT,2025-05-08T18:36:07.648598,459.89,9570,4.36
AAPL,2025-05-08T18:36:07.648130,174.23,5026,1.38
AMZN,2025-05-08T18:36:08.625845,70.28,2411,-2.09
GOOG,2025-05-08T18:36:08.627714,369.25,7810,-1.1
META,2025-05-08T18:36:08.627545,468.45,8942,3.11
AAPL,2025-05-08T18:36:08.642717,403.23,5543,-3.75
NFLX,2025-05-08T18:36:08.650535,114.02,8057,3.8
AAPL,2025-05-08T18:36:08.652685,374.16,8862,-1.18
META,2025-05-08T18:36:09.651571,308.56,3250,-1.44
AMZN,2025-05-08T18:36:09.652620,256.76,8921,-4.18
GOOG,2025-05-08T18:36:09.651548,131.23,6928,-0.26
META,2025-05-08T18:36:09.652848,497.97,3857,-3.55
ADBE,2025-05-08T18:36:09.652442,321.69,5728,1.55
AAPL,2025-05-08T18:36:09.658764,469.19,5053,2.26
PYPL,2025-05-08T18:36:10.658301,473.49,4238,2.32
TSLA,2025-05-08T18:36:10.661255,402.11,9921,3.66
META,2025-05-08T18:36:10.657676,245.54,9657,4.95
AMZN,2025-05-08T18:36:10.659493,75.97,9068,0.06
NFLX,2025-05-08T18:36:10.659614,149.34,9509,-2.97
META,2025-05-08T18:36:10.659477,156.76,1415,2.36
