symbol,timestamp,price,volume,change_percent
META,2025-05-08T17:17:59.915322,167.83,6818,-1.68
META,2025-05-08T17:18:00.946773,464.7,6961,-3.67
ADBE,2025-05-08T17:18:01.988134,267.29,1710,-0.19
AMZN,2025-05-08T17:18:03.001592,444.77,1157,-0.2
AMZN,2025-05-08T17:18:04.010395,208.22,4501,2.6
AAPL,2025-05-08T17:18:05.016278,267.89,2912,1.84
TSLA,2025-05-08T17:18:06.026421,134.57,8207,-1.68
MSFT,2025-05-08T17:18:07.155009,476.47,1759,-0.72
ADBE,2025-05-08T17:18:08.163649,331.95,3094,-1.98
GOOG,2025-05-08T17:18:08.124423,135.01,3073,1.01
MSFT,2025-05-08T17:18:09.167921,247.59,4175,-4.09
GOOG,2025-05-08T17:18:09.232849,440.98,8807,-0.85
MSFT,2025-05-08T17:18:10.192513,91.92,6191,3.84
AAPL,2025-05-08T17:18:10.241974,193.47,8733,1.59
ADBE,2025-05-08T17:18:11.226233,338.49,9226,0.8
AMZN,2025-05-08T17:18:11.250812,152.79,6026,3.2
AAPL,2025-05-08T17:18:12.763639,75.31,7665,2.17
PYPL,2025-05-08T17:18:12.637679,206.18,2566,-3.16
AAPL,2025-05-08T17:18:13.985142,179.45,8346,3.42
ADBE,2025-05-08T17:18:13.989982,268.0,4881,2.13
NFLX,2025-05-08T17:18:15.598744,394.01,6520,0.79
META,2025-05-08T17:18:15.544349,302.11,5448,-3.44
NFLX,2025-05-08T17:18:16.736161,283.55,5595,1.45
AAPL,2025-05-08T17:18:16.740275,134.25,5976,-1.52
AAPL,2025-05-08T17:18:17.749754,189.02,9898,1.82
TSLA,2025-05-08T17:18:17.752478,453.1,5127,-2.8
NVDA,2025-05-08T17:18:18.765942,400.23,2481,1.23
AMZN,2025-05-08T17:18:18.765105,304.99,5389,1.82
AAPL,2025-05-08T17:18:19.869820,140.49,4064,-2.77
META,2025-05-08T17:18:19.870426,240.33,1690,1.09
TSLA,2025-05-08T17:18:20.958948,434.16,9806,4.35
MSFT,2025-05-08T17:18:20.957178,75.92,5999,-1.95
ADBE,2025-05-08T17:18:22.221227,98.45,6248,-0.75
AAPL,2025-05-08T17:18:22.224657,296.95,5828,-3.11
META,2025-05-08T17:18:23.227385,344.35,6275,2.36
ADBE,2025-05-08T17:18:23.229448,359.83,5020,2.0
AAPL,2025-05-08T17:18:24.233121,81.01,8395,-1.07
AMZN,2025-05-08T17:18:24.235153,329.22,4061,-4.19
AMZN,2025-05-08T17:18:25.239442,172.71,9888,3.81
GOOG,2025-05-08T17:18:25.239523,133.49,7437,0.02
NVDA,2025-05-08T17:18:26.251318,409.52,1029,-1.34
ADBE,2025-05-08T17:18:26.252333,488.0,2148,-3.05
PYPL,2025-05-08T17:18:27.278653,152.47,7098,-3.16
META,2025-05-08T17:18:27.277017,207.82,4727,-3.02
AMZN,2025-05-08T17:18:28.286197,203.53,8631,-4.79
AAPL,2025-05-08T17:18:28.292526,153.02,7748,-1.96
MSFT,2025-05-08T17:18:29.298827,186.67,1204,-0.92
META,2025-05-08T17:18:29.298959,297.56,3053,0.91
NVDA,2025-05-08T17:18:30.313386,70.05,8441,-2.1
